id,name,city,iata,icao,lat,lng
11959,Chaybukha Airport,Chaybukha,,UHMG,61.835,160.548
6162,Cheboksary Airport,Cheboksary,CSY,UWKS,56.09,47.347
2968,Chelyabinsk Balandino Airport,Chelyabinsk,CEK,USCC,55.306,61.503
6111,Cherepovets Airport,Cherepovets,CEE,ULBC,59.274,38.016
6094,Cherskiy Airport,Cherskiy,CYX,UESS,68.741,161.338
2935,Chita-Kadala Airport,Chita,HTA,UIAA,52.026,113.306
6093,Chokurdakh Airport,Chokurdah,CKH,UESO,70.623,147.902
8695,Dikson Airport,Dikson,DKS,UODD,73.518,80.38
11983,Dudinka Airport,Dudinka,,UROD,69.375,86.157
6125,Elista Airport,Elista,ESL,URWI,46.374,44.331
7474,Severo-Evensk Airport,Evensk,,UHMW,61.922,159.23
10156,Yeysk Airport,Eysk,,URKE,46.68,38.21
6933,Gelendzhik Airport,Gelendzhik,GDZ,URKG,44.582,38.012
8740,Gorno-Altaysk Airport,Gorno-Altaysk,RGK,UNBG,51.967,85.833
6122,Khankala Air Base,Grozny,GRV,URMG,43.298,45.784
8746,Moma Airport,Honuu,,UEMA,66.451,143.262
6121,Igarka Airport,Igarka,IAA,UOII,67.437,86.622
11989,Inta Airport,Inta,INA,UUYI,66.055,60.11
2937,Irkutsk Airport,Irkutsk,IKT,UIII,52.268,104.389
7478,Burevestnik Airport,Iturup Island,BVV,,44.92,147.622
4379,Ivanovo South Airport,Ivanovo,IWA,UUBI,56.939,40.941
6141,Izhevsk Airport,Izhevsk,IJK,USII,56.828,53.458
11990,Izhma Airport,Izhma,,UUYV,65.032,53.97
2952,Khrabrovo Airport,Kaliningrad,KGD,UMKK,54.89,20.593
8482,Grabtsevo Airport,Kaluga,KLF,UUBC,54.55,36.367
12008,Lebyazhye Air Base,Kamyshin,,XRWL,50.202,45.208
9042,Kavalerovo Airport,Kavalerovo,,UHWK,44.273,135.029
2990,Kazan International Airport,Kazan,KZN,UWKD,55.606,49.279
11991,Borisoglebskoye Airport,Kazan,,UWKG,55.867,49.133
2957,Kemerovo Airport,Kemorovo,KEJ,UNEE,55.27,86.107
11960,Keperveem Airport,Keperveem,,UHMK,67.845,166.14
6936,Khabarovsk Airport,Khabarovsk,,UHHT,48.525,135.153
2927,Khabarovsk-Novy Airport,Khabarovsk,KHV,UHHH,48.528,135.188
6138,Khanty Mansiysk Airport,Khanty-Mansiysk,HMA,USHH,61.028,69.086
6120,Khatanga Airport,Khatanga,HTG,UOHH,71.978,102.491
12007,Fedotovo Naval Air Base,Kipelovo,,XLWF,59.188,39.123
6922,Kirensk Airport,Kirensk,,UIKK,57.773,108.064
6142,Pobedilovo Airport,Kirov,KVX,USKK,58.503,49.348
9062,Kodinsk Airport,Kodinsk,,UNKI,58.479,99.094
4373,Kogalym International Airport,Kogalym,KGP,USRK,62.19,74.534
8344,Kolpashevo Airport,Kolpashevo,,UNLL,58.325,82.933
6097,Komsomolsk-on-Amur Airport,Komsomolsk-on-Amur,KXK,UHKK,50.409,136.934
6937,Dzemgi Airport,Komsomolsk-on-Amur,,UHKD,50.606,137.081
7622,Dyagilevo Air Base,Kostroma,,UUBD,54.645,39.57
6464,Kostroma Sokerkino Airport,Kostroma,KMW,UUBA,57.797,41.019
6113,Kotlas Airport,Kotlas,KSZ,ULKK,61.236,46.697
8694,Kozyrevsk Airport,Kozyrevsk,,UHPO,56.09,159.877
2960,Krasnodar Pashkovsky International Airport,Krasnodar,KRR,URKK,45.035,39.171
11055,Krasnokamensk Airport,Krasnokamensk,,UIAE,50.033,118.061
4374,Yemelyanovo Airport,Krasnoyarsk,KJA,UNKL,56.173,92.493
7768,Cheremshanka Airport,Krasnoyarsk,,UNKM,56.177,92.54
6146,Kurgan Airport,Kurgan,KRO,USUU,55.475,65.416
6157,Kursk East Airport,Kursk,URS,UUOK,51.751,36.296
9163,Kvarkeno,Kvarkeno,,UWOH,52.078,59.683
6118,Kyzyl Airport,Kyzyl,KYZ,UNKY,51.669,94.401
11952,Kyzyl-Syr Airport,Kyzyl-Syr,,UENK,63.885,122.777
10184,Lavrentiya Airport,Lavrentiya,,UHML,65.58,-170.997
9026,Lensk Airport,Lensk,ULK,UERL,60.721,114.826
6158,Lipetsk Airport,Lipetsk,LPK,UUOL,52.703,39.538
11987,Tretyakovo Airport,Lukhovitsy,,UUMT,54.905,39.027
11961,Magadan-13 Airport,Magadan,,UHMT,59.623,150.922
2930,Sokol Airport,Magadan,GDX,UHMM,59.911,150.72
10952,Magas Airport,Magas,IGT,URMS,43.322,45.013
2969,Magnitogorsk International Airport,Magnetiogorsk,MQF,USCM,53.393,58.756
2961,Uytash Airport,Makhachkala,MCX,URML,42.817,47.652
9371,Markovo Airport,Markovo,KVM,UHMO,64.667,170.417
11982,Khanskaya Airport,Maykop,,URKH,44.68,40.035
7710,Mezen Airport,Mezen,,ULAE,65.878,44.215
2962,Mineralnyye Vody Airport,Mineralnye Vody,MRV,URMM,44.225,43.082
2925,Mirny Airport,Mirnyj,MJZ,UERR,62.535,114.039
8661,Ostafyevo International Airport,Moscow,,UUMO,55.512,37.507
11986,Myachkovo Airport,Moscow,,UUBM,55.56,37.985
4360,Bykovo Airport,Moscow,BKA,UUBB,55.617,38.06
2949,Murmansk Airport,Murmansk,MMK,ULMM,68.782,32.751
11979,Nagurskoye,Murmansk,,UODN,80.803,47.664
8745,Mys Shmidta Airport,Mys Shmidta,,UHMI,68.868,-179.373
6143,Nadym Airport,Nadym,NYM,USMM,65.481,72.699
6123,Nalchik Airport,Nalchik,NAL,URMN,43.513,43.637
4371,Naryan Mar Airport,Naryan-Mar,NNM,ULAM,67.64,53.122
6145,Nefteyugansk Airport,Nefteyugansk,NFG,USRN,61.108,72.65
6091,Chulman Airport,Neryungri,CNN,UELL,56.914,124.914
11962,Nikolayevsk-na-Amure Airport,Nikolayevsk-na-Amure Airport,NLI,UHNN,53.155,140.65
7481,Nizhneangarsk Airport,Nizhneangarsk,,UIUN,55.801,109.595
6969,Begishevo Airport,Nizhnekamsk,NBC,UWKE,55.565,52.092
2972,Nizhnevartovsk Airport,Nizhnevartovsk,NJC,USNN,60.949,76.484
4274,Nizhny Novgorod Strigino International Airport,Nizhniy Novgorod,GOJ,UWGG,56.23,43.784
4352,Norilsk-Alykel Airport,Norilsk,NSK,UOOO,69.311,87.332
6119,Spichenkovo Airport,Novokuznetsk,NOZ,UNWW,53.811,86.877
4078,Tolmachevo Airport,Novosibirsk,OVB,UNNT,55.013,82.651
4376,Novosibirsk North Airport,Novosibirsk,,UNCC,55.092,82.907
9054,Yeltsovka Airport,Novosibirsk,,UNNE,55.092,83.005
4364,Novy Urengoy Airport,Novy Urengoy,NUX,USMU,66.069,76.52
4365,Noyabrsk Airport,Noyabrsk,NOJ,USRO,63.183,75.27
6139,Nyagan Airport,Nyagan,NYA,USHN,62.11,65.615
7479,Okha Airport,Okha,OHH,,53.583,142.933
6099,Okhotsk Airport,Okhotsk,OHO,UHOO,59.41,143.057
9378,Olyokminsk Airport,Olekminsk,,UEMO,60.397,120.471
7475,Olenyok Airport,Olenyok,,UERO,68.515,112.48
2958,Omsk Central Airport,Omsk,OMS,UNOO,54.967,73.311
11978,Omsk Severny Airport,Omsk,,UNOS,54.975,73.555
11958,Omsukchan Airport,Omsukchan,,UHMF,62.457,155.745
2991,Orenburg Central Airport,Orenburg,REN,UWOO,51.796,55.457
6164,Orsk Airport,Orsk,OSW,UWOR,51.072,58.596
11963,Palana Airport,Palana,,UHPL,59.082,159.888
4370,Pechora Airport,Pechora,PEX,UUYP,65.121,57.131
6165,Penza Airport,Penza,PEZ,UWPP,53.111,45.021
2973,Bolshoye Savino Airport,Perm,PEE,USPP,57.915,56.021
2932,Yelizovo Airport,Petropavlovsk,PKC,UHPP,53.168,158.454
11973,Peski Airport,Petrozavodsk,,ULPP,61.832,34.296
6114,Petrozavodsk Airport,Petrozavodsk,PES,ULPB,61.885,34.155
2931,Pevek Airport,Pevek,PWE,UHMP,69.783,170.597
2929,Provideniya Bay Airport,Provideniya Bay,PVS,UHMD,64.378,-173.243
4372,Pskov Airport,Pskov,PKV,ULOO,57.784,28.396
6144,Raduzhny Airport,Raduzhnyi,RAT,USNR,62.159,77.329
6934,Zhukovsky International Airport,Ramenskoe,,UUBW,55.553,38.15
2964,Rostov-on-Don Airport,Rostov,ROV,URRR,47.258,39.818
12010,Rtishchevo Air Base,Rtishchevo,,XWPR,52.297,43.724
6155,Staroselye Airport,Rybinsk,RYB,UUBK,58.104,38.929
8435,Kasimovo Airfield,Saint-Petersburg,,XLLN,60.198,30.335
6137,Salekhard Airport,Salekhard,SLY,USDD,66.591,66.611
11995,Bezymyanka Airfield,Samara,,UWWG,53.22,50.325
2993,Kurumoch International Airport,Samara,KUF,UWWW,53.505,50.164
6166,Saransk Airport,Saransk,SKX,UWPS,54.125,45.212
4363,Saratov Central Airport,Saratov,RTW,UWSS,51.565,46.047
7476,Saskylakh Airport,Saskylakh,,UERS,71.928,114.08
11976,Severo-Eniseysk Airport,Severo-Eniseysk,,UNIS,60.373,93.012
12006,Severomorsk-3 Naval Air Base,Severomorsk,,XLMV,68.867,33.717
11969,Severomorsk-1 Naval Air Base,Severomorsk,,ULAK,69.032,33.418
9372,Seymchan Airport,Seymchan,,UHMS,62.921,152.423
11977,Sharypovo Airport,Sharypovo,,UNKO,55.455,89.174
7861,Chkalovskiy Airport,Shchyolkovo,CKL,UUMU,55.878,38.062
11971,Siversky Air Base,Siversky,,ULLS,59.357,30.037
12009,Smolensk North Airport,Smolensk,,XUBS,54.824,32.025
2965,Sochi International Airport,Sochi,AER,URSS,43.45,39.957
6110,Solovki Airport,Solovetsky Islands,CSH,ULAS,65.03,35.733
12005,Soltsy-2 Air Base,Soltsy,,XLLL,58.14,30.33
8933,Sortavala Airport,Sortavala,,ULPW,61.736,30.674
11957,Maygatka Airport.,Sovetskaya Gavan,GVN,UHKM,48.927,140.034
11956,Kamenny Ruchey Naval Air Base,Sovetskaya Gavan,,UHKG,49.236,140.193
6140,Sovetskiy Airport,Sovetskiy,OVS,USHS,61.327,63.602
9091,Srednekolymsk Airport,Srednekolymsk,SEK,UESK,67.481,153.736
6939,Belaya Air Base,Sredniiy,,UIIB,52.915,103.575
11970,Pushkin Airport,St. Petersburg,,ULLP,59.685,30.338
11972,Staraya Russa Airport,Staraya Russa,,ULNR,57.961,31.384
7738,Stary Oskol Airport,Stary Oskol,,UUOS,51.329,37.769
2963,Stavropol Shpakovskoye Airport,Stavropol,STW,URMT,45.109,42.113
7033,Strezhevoy Airport,Strezhevoy,SWT,UNSS,60.709,77.66
9821,Suntar Airport,Suntar,SUY,UENS,62.185,117.635
2974,Surgut Airport,Surgut,SGC,USRR,61.344,73.402
9374,Susuman Airport,Susuman,,UHMH,62.767,148.147
11980,Svetlogorsk Airport,Svetlogorsk,,UOIG,66.84,88.403
2989,Syktyvkar Airport,Syktyvkar,SCW,UUYY,61.647,50.845
6932,Taganrog Yuzhny Airport,Taganrog,,URRT,47.198,38.849
6466,Donskoye Airport,Tambow,TBW,UUOT,52.806,41.483
11436,Tarko-Sale Airport,Tarko-Sale,TQL,USDS,64.931,77.818
6095,Tiksi Airport,Tiksi,IKS,UEST,71.698,128.903
4297,Bogashevo Airport,Tomsk,TOF,UNTT,56.38,85.208
8427,Tura Mountain Airport,Tura,,UNIT,64.334,100.433
8340,Turukhansk Airport,Turukhansk,,UOTT,65.797,87.935
2986,Migalovo Air Base,Tver,KLD,UUEM,56.825,35.758
4111,Roshchino International Airport,Tyumen,TJM,USTR,57.19,65.324
2992,Ufa International Airport,Ufa,UFA,UWUU,54.557,55.874
11993,Maksimovka Airport,Ufa,,UWUM,54.83,56.168
4368,Ukhta Airport,Ukhta,UCT,UUYH,63.567,53.805
2938,Ulan-Ude Airport (Mukhino),Ulan-ude,UUD,UIUU,51.808,107.438
7003,Ulyanovsk Baratayevka Airport,Ulyanovsk,ULV,UWLL,54.268,48.227
6163,Ulyanovsk East Airport,Ulyanovsk,ULY,UWLW,54.401,48.803
4377,Uray Airport,Uraj,URJ,USHU,60.103,64.827
4369,Usinsk Airport,Usinsk,USK,UUYS,66.005,57.367
4333,Ust-Ilimsk Airport,Ust Ilimsk,UIK,UIBS,58.136,102.565
8692,Ust-Kamchatsk Airport,Ust Kamchatsk,,UHPK,56.239,162.688
6924,Ust-Kut Airport,Ust-Kut,UKX,UITT,56.857,105.73
9376,Ust-Maya Airport,Ust-Maya,UMS,UEMU,60.357,134.435
8866,Ust-Nera Airport,Ust-Nera,,UEMT,64.55,143.115
8723,Ust-Tsylma Airport,Ust-Tsylma,,UUYX,65.437,52.2
11981,Valek Airport,Valek,,UOOW,69.397,88.354
7483,Vanavara Airport,Vanavara,,UNIW,60.36,102.324
9048,Velikiye Luki Airport,Velikiye Luki,VLU,ULOL,56.381,30.608
11953,Vilyuisk Airport,Vilyuisk,VYI,UENW,63.757,121.693
9379,Vitim Airport,Vitim,,UERT,59.458,112.563
10148,Semyazino Airport,Vladimir,,UUBL,56.127,40.315
2934,Vladivostok International Airport,Vladivostok,VVO,UHWW,43.399,132.148
2967,Volgograd International Airport,Volgograd,VOG,URWW,48.783,44.346
7473,Vologda Airport,Vologda,VGD,ULWW,59.283,39.944
6159,Vorkuta Airport,Vorkuta,VKT,UUYW,67.489,63.993
2987,Voronezh International Airport,Voronezh,VOZ,UUOO,51.814,39.23
11406,Vuktyl Airport,Vuktyl,,UUYK,63.823,57.28
6092,Polyarny Airport,Yakutia,PYJ,UERP,66.4,112.03
2923,Yakutsk Airport,Yakutsk,YKS,UEEE,62.093,129.771
8780,Magan Airport,Yakutsk,,UEMM,62.103,129.545
6940,Tunoshna Airport,Yaroslavl,IAR,UUDL,57.561,40.157
7485,Uktus Airport,Yekaterinburg,,USSK,56.702,60.79
2975,Koltsovo Airport,Yekaterinburg,SVX,USSS,56.743,60.803
6117,Yeniseysk Airport,Yeniseysk,EIE,UNII,58.474,92.113
9805,Yerbogachen Airport,Yerbogachen,ERG,UIKE,61.275,108.03
6161,Yoshkar-Ola Airport,Yoshkar-Ola,JOK,UWKJ,56.701,47.905
8782,Cooma Hospital Helipad,Yuzhno-Kurilsk,DEE,YXCM,-36.242,149.13
2933,Yuzhno-Sakhalinsk Airport,Yuzhno-sakhalinsk,UUS,UHSS,46.889,142.718
11964,Zheleznogorsk Airport,Zheleznogorsk-Ilimsky,,UIBV,56.488,104.106
11992,Zhigansk Airport,Zhigansk,ZIX,UWKV,66.797,123.361
9373,Zyryanka Airport,Zyryanka,ZKP,UESU,65.749,150.889
11984,Volgodonsk Airport,,VLK,URRY,47.682,42.073
11954,Belaya Gora Airport,,,UESG,68.557,146.232
1164,Gisenyi Airport,Gisenyi,GYI,HRYG,-1.677,29.259
1166,Kamembe Airport,Kamembe,KME,HRZA,-2.462,28.908
1165,Kigali International Airport,Kigali,KGL,HRYR,-1.969,30.139
892,RAF Ascension Island,Wide Awake,ASI,FHAW,-7.97,-14.394
2891,Robert L. Bradshaw International Airport,Basse Terre,SKB,TKPK,17.311,-62.719
6079,Vance W. Amory International Airport,Charlestown,NEV,TKPN,17.206,-62.59
2893,George F. L. Charles Airport,Castries,SLU,TLPC,14.02,-60.993
2894,Hewanorra International Airport,Hewandorra,UVF,TLPL,13.733,-60.953
1440,Miquelon Airport,Miquelon,MQC,LFVM,47.096,-56.38
1441,St Pierre Airport,St.-pierre,FSP,LFVP,46.763,-56.173
6081,J F Mitchell Airport,Bequia,BQU,TVSB,12.988,-61.262
2905,Canouan Airport,Canouan Island,CIW,TVSC,12.699,-61.342
2907,E. T. Joshua Airport,Kingstown,SVD,TVSV,13.144,-61.211
2906,Mustique Airport,Mustique,MQS,TVSM,12.888,-61.18
6082,Union Island International Airport,Union Island,UNI,TVSU,12.6,-61.412
4290,Fagali'i Airport,Apia,FGI,NSFI,-13.849,-171.74
1969,Faleolo International Airport,Faleolo,APW,NSFA,-13.83,-172.008
7614,Asau Airport,Savai\\'i,AAU,,-13.505,-172.628
5887,Maota Airport,Savaii Island,MXS,NSMA,-13.742,-172.258
972,Principe Airport,Principe,PCP,FPPR,1.663,7.412
973,São Tomé International Airport,Sao Tome,TMS,FPST,0.378,6.712
2059,Abha Regional Airport,Abha,AHB,OEAB,18.24,42.657
2063,Abqaiq Airport,Abqaiq,,OEBQ,25.911,49.591
7037,Prince Sultan Air Base,Al Kharj,,OEPS,24.063,47.581
2060,Al Ahsa Airport,Al-ahsa,HOF,OEAH,25.285,49.485
5925,Al-Jawf Domestic Airport,Al-Jawf,AJF,OESK,29.785,40.1
8381,Prince Abdul Majeed Airport,Al-Ula,ULH,OEAO,26.637,37.908
2084,Arar Domestic Airport,Arar,RAE,OERR,30.907,41.138
2062,Bisha Airport,Bisha,BHH,OEBH,19.984,42.621
2064,King Fahd International Airport,Dammam,DMM,OEDF,26.471,49.798
5924,Dawadmi Domestic Airport,Dawadmi,DWD,OEDW,24.5,44.4
2065,King Abdulaziz Air Base,Dhahran,DHA,OEDR,26.265,50.152
2061,Al Baha Airport,El-baha,ABT,OEBA,20.296,41.634
2067,Gassim Airport,Gassim,ELQ,OEGS,26.303,43.774
2066,Jizan Regional Airport,Gizan,GIZ,OEGN,16.901,42.586
2068,Gurayat Domestic Airport,Guriat,URY,OEGT,31.412,37.279
2076,Al Qaisumah/Hafr Al Batin Airport,Hafr Al-batin,AQI,OEPA,28.335,46.125
2069,Ha'il Airport,Hail,HAS,OEHL,27.438,41.686
2071,King Faisal Naval Base,Jeddah,,OEJF,21.348,39.173
2070,Jubail Airport,Jubail,,OEJB,27.039,49.405
2073,King Khaled Military City Airport,King Khalid Mil.city,HBT,OEKK,27.901,45.528
2074,Prince Mohammad Bin Abdulaziz Airport,Madinah,MED,OEMA,24.553,39.705
2075,Nejran Airport,Nejran,EAM,OENG,17.611,44.419
2079,Pump Station 10 Airport,Petroline 10,,OEPJ,24.107,41.036
2077,Pump Station 3 Airport,Petroline 3,,OEPC,25.174,47.488
2078,Pump Station 6 Airport,Petroline 6,,OEPF,24.71,44.965
2080,Rabigh Airport,Rabigh,,OERB,22.703,39.07
2081,Rafha Domestic Airport,Rafha,RAH,OERF,29.626,43.491
2092,Ras Tanajib Airport,Ras Tanajib,,OETN,27.868,48.769
2085,Ras Tanura Airport,Ras Tanura,,OERT,26.723,50.031
2083,Ras Mishab Airport,Rash Mishab,,OERM,28.08,48.611
11902,Riyadh Air Base,Riyadh,XXN,OERY,24.71,46.725
2086,Sharurah Airport,Sharurah,SHW,OESH,17.467,47.121
8075,Shaibah Airport,Shaybah,,OESB,22.514,53.964
2088,Sulayel Airport,Sulayel,SLF,OESL,20.465,45.62
2089,Tabuk Airport,Tabuk,TUU,OETB,28.365,36.619
2090,Ta’if Regional Airport,Taif,TIF,OETF,21.483,40.543
2091,Thumamah Airport,Thumamah,,OETH,25.213,46.641
2093,Turaif Domestic Airport,Turaif,TUI,OETR,31.692,38.732
5926,Wadi Al Dawasir Airport,Wadi-al-dawasir,EWD,OEWD,20.504,45.2
2095,Al Wajh Domestic Airport,Wejh,EJH,OEWJ,26.199,36.476
2096,Prince Abdulmohsin Bin Abdulaziz Airport,Yenbo,YNB,OEYN,24.144,38.063
11901,King Khaled Air Base,,KMX,OEKM,18.297,42.804
11900,Dawadmi Domestic Airport,,,OEDM,24.45,44.121
1086,Bakel Airport,Bakel,BXE,GOTB,14.847,-12.468
1082,Cap Skirring Airport,Cap Skiring,CSK,GOGS,12.41,-16.746
1084,Léopold Sédar Senghor International Airport,Dakar,DKR,GOOY,14.74,-17.49
1083,Kaolack Airport,Kaolack,KLC,GOOK,14.147,-16.051
1087,Kédougou Airport,Kedougou,KGG,GOTK,12.572,-12.22
7442,Ouro Sogui Airport,Matam,MAX,GOSM,15.594,-13.323
1085,Saint Louis Airport,St. Louis,XLS,GOSS,16.051,-16.463
1088,Tambacounda Airport,Tambacounda,TUD,GOTT,13.737,-13.653
1081,Ziguinchor Airport,Ziguinchor,ZIG,GOGG,12.556,-16.282
11894,Batajnica Air Base,Batajnica,BJY,LYBT,44.935,20.258
1739,Belgrade Nikola Tesla Airport,Belgrade,BEG,LYBE,44.818,20.309
1740,Nis Airport,Nis,INI,LYNI,43.337,21.854
1742,Priština International Airport,Pristina,PRN,BKPR,42.573,21.036
1744,Vršac International Airport,Vrsac,,LYVR,45.147,21.31
991,Alphonse Airport,Alphonse,,FSAL,-7.005,52.726
7518,Assumption Island Airport,Assumption Island,,FSAS,-9.742,46.507
7443,Bird Island Airport,Bird Island,BDI,FSSB,-3.725,55.205
996,Coetivy Airport,Coetivy,,FSSC,-7.135,56.278
992,Desroches Airport,Desroches,DES,FSDR,-5.697,53.656
993,Farquhar Airport,Farquhar,,FSFA,-10.11,51.176
994,Seychelles International Airport,Mahe,SEZ,FSIA,-4.674,55.522
995,Praslin Airport,Praslin,PRI,FSPP,-4.319,55.691
5663,Bo Airport,Bo,KBS,GFBO,7.944,-11.761
5662,Sherbro International Airport,Bonthe,BTE,GFBN,7.532,-12.519
7924,Hastings Airport,Freetown,HGS,GFHA,8.397,-13.129
7698,Mammy Yoko Heliport,Freetown,JMY,,8.49,-13.29
8337,Gbangbatok Airport,Gbangbatok,GBK,GFGK,7.767,-12.383
5664,Kenema Airport,Kenema,KEN,GFKE,7.891,-11.177
8336,Yengema Airport,Yengema,WYE,GFYE,8.61,-11.045
3313,Paya Lebar Air Base,Paya Lebar,QPG,WSAP,1.36,103.91
3312,Sembawang Air Base,Sembawang,,WSAG,1.425,103.813
12004,Changi Air Base (East),Singapore,,WSAC,1.344,104.009
3315,Seletar Airport,Singapore,XSP,WSSL,1.417,103.868
3314,Tengah Air Base,Tengah,,WSAT,1.387,103.709
5806,Žilina Airport,Žilina,ILZ,LZZI,49.231,18.614
1745,M. R. Štefánik Airport,Bratislava,BTS,LZIB,48.17,17.213
1746,Košice Airport,Kosice,KSC,LZKZ,48.663,21.241
1747,Kuchyňa Air Base,Malacky,,LZMC,48.402,17.118
1748,Piešťany Airport,Piestany,PZY,LZPP,48.625,17.828
1751,Poprad-Tatry Airport,Poprad,TAT,LZTT,49.074,20.241
1749,Sliač Airport,Sliac,SLD,LZSL,48.638,19.134
1750,Trenčín Airport,Trencin,,LZTN,48.865,17.992
1568,Cerklje Airport,Cerklje,,LJCE,45.9,15.53
1569,Ljubljana Jože Pučnik Airport,Ljubljana,LJU,LJLJ,46.224,14.458
1570,Maribor Airport,Maribor,MBX,LJMB,46.48,15.686
1571,Portoroz Airport,Portoroz,POW,LJPZ,45.473,13.615
1572,Slovenj Gradec Airport,Slovenj Gradec,,LJSG,46.472,15.117
7615,Afutara Aerodrome,Afutara,AFT,AGAF,-9.191,160.949
5404,Uru Harbour Airport,Atoifi,ATD,AGAT,-8.873,161.011
5405,Auki Airport,Auki,AKS,AGGA,-8.703,160.682
5406,Ballalae Airport,Ballalae,BAS,AGGE,-6.991,155.887
7620,Batuna Airport,Batuna,BPF,AGBT,-8.63,158
7617,Choiseul Bay Airport,Choiseul Bay,CHY,AGGC,-6.712,156.396
5407,Fera/Maringe Airport,Fera Island,FRE,AGGF,-8.108,159.577
6064,Gatokae Airport,Gatokae,GTA,,-8.75,158.2
5412,Nusatupe Airport,Gizo,GZO,AGGN,-8.098,156.864
4074,Honiara International Airport,Honiara,HIR,AGGH,-9.428,160.055
5417,Kaghau Airport,Kagau Island,KGE,AGKG,-7.331,157.585
5409,Ngorangora Airport,Kirakira,IRA,AGGK,-10.45,161.898
5415,Marau Airport,Marau,RUS,AGGU,-9.862,160.825
5408,Babanakira Airport,Mbambanakira,MBU,AGGI,-9.748,159.839
5411,Munda Airport,Munda,MUA,AGGM,-8.328,157.263
5418,Ramata Airport,Ramata,RBV,AGRM,-8.168,157.643
5414,Rennell/Tingoa Airport,Rennell Island,RNL,AGGR,-11.534,160.063
6918,Ringi Cove Airport,Ringi Cove,RIN,AGRC,-8.126,157.143
7618,Santa Ana Airport,Santa Ana,NNB,AGGT,-10.848,162.454
5410,Santa Cruz/Graciosa Bay/Luova Airport,Santa Cruz/Graciosa Bay/Luova,SCZ,AGGL,-10.72,165.795
6758,Sege Airport,Sege,EGM,AGGS,-8.579,157.876
5413,Mono Airport,Stirling Island,MNY,AGGO,-7.417,155.565
5416,Suavanao Airport,Suavanao,VAO,AGGV,-7.586,158.731
7616,Ulawa Airport,Ulawa,RNA,AGAR,-9.861,161.98
7619,Yandina Airport,Yandina,XYA,AGGY,-9.093,159.218
5685,Alula Airport,Alula,ALU,HCMA,11.958,50.748
1122,Berbera Airport,Berbera,BBO,HCMI,10.389,44.941
6063,Boorama Airport,Boorama,BXX,,9.933,43.15
5686,Bosaso Airport,Bosaso,BSA,HCMF,11.275,49.149
5689,Burao Airport,Burao,BUO,HCMV,9.528,45.555
5688,Galcaio Airport,Galcaio,GLK,HCMR,6.781,47.455
1121,Egal International Airport,Hargeisa,HGA,HCMH,9.518,44.089
1123,Kisimayu Airport,Kismayu,KMU,HCMK,-0.377,42.459
5687,Aden Adde International Airport,Mogadishu,MGQ,HCMM,2.014,45.305
791,Aggeneys Airport,Aggeneys,AGZ,FAAG,-29.282,18.814
790,Alexander Bay Airport,Alexander Bay,ALJ,FAAB,-28.575,16.533
8700,Aliwal North Airport,Aliwal North,,FAAN,-30.68,26.73
8701,Alkantpan Copper Airport,Alkantpan,,FACO,-29.906,22.317
8702,Alldays Airport,Alldays,ADY,FAAL,-22.679,29.056
8703,Barberton Airport,Barberton,,FABR,-25.717,30.975
795,Bethlehem Airport,Bethlehem,,FABM,-28.248,28.336
793,Bisho Airport,Bisho,BIY,FABE,-32.897,27.279
794,Bram Fischer International Airport,Bloemfontein,BFN,FABL,-29.093,26.302
861,New Tempe Airport,Bloemfontein,,FATP,-29.033,26.158
796,Hendrik Potgieter Airport,Bothaville,,FABO,-27.367,26.629
792,Brakpan Airport,Brakpan,,FABB,-26.239,28.302
798,Calvinia Airport,Calvinia,,FACV,-31.5,19.726
10149,Witberg Tswalu Airport,Dedeben,,FATW,-27.205,22.482
868,Virginia Airport,Durban,VIR,FAVG,-29.771,31.058
801,Ermelo Airport,Ermelo,,FAEO,-26.496,29.98
802,Ficksburg Sentraoes Airport,Ficksburg,,FAFB,-28.823,27.909
804,George Airport,George,GRJ,FAGG,-34.006,22.379
806,Graaff Reinet Airport,Graaff Reinet,,FAGR,-32.194,24.541
807,Grahamstown Airport,Grahamstown,,FAGT,-33.285,26.498
808,Greytown Airport,Greytown,,FAGY,-29.122,30.587
809,Harmony Airport,Harmony,,FAHA,-28.079,26.861
810,Harrismith Airport,Harrismith,,FAHR,-28.235,29.106
812,Gariep Dam Airport,Hendrik Verwoerddam,,FAHV,-30.562,25.528
811,Hoedspruit Air Force Base Airport,Hoedspruit,HDS,FAHS,-24.369,31.049
5603,Rand Airport,Johannesburg,QRA,FAGM,-26.243,28.151
803,Grand Central Airport,Johannesburg,GCJ,FAGC,-25.986,28.14
820,Lanseria Airport,Johannesburg,HLA,FALA,-25.938,27.926
815,Kimberley Airport,Kimberley,KIM,FAKM,-28.803,24.765
819,Kleinsee Airport,Kleinsee,KLZ,FAKZ,-29.688,17.094
814,P C Pelser Airport,Klerksdorp,,FAKD,-26.871,26.718
817,Kroonstad Airport,Kroonstad,,FAKS,-27.661,27.316
816,Krugersdorp Airport,Krugersdorp,,FAKR,-26.081,27.726
818,Johan Pienaar Airport,Kuruman,KMH,FAKU,-27.457,23.411
824,Ladysmith Airport,Ladysmith,LAY,FALY,-28.582,29.75
822,Makhado Air Force Base Airport,Lambertsbaai,,FALM,-23.16,29.697
823,Langebaanweg Airport,Langebaanweg,,FALW,-32.969,18.16
821,Lichtenburg Airport,Lichtenburg,,FALI,-26.176,26.185
